Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.2026-05-22 14:34:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:48:14 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:48:15 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:48:16 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:48:17 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:48:18 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:48:19 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:48:20 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:48:21 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:48:22 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:48:23 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:48:24 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:48:25 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:48:26 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:48:27 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:48:28 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:48:29 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:48:30 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:48:31 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:48:32 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:48:33 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:48:34 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:48:35 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:48:36 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:48:37 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:48:38 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:48:39 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:48:40 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:48:41 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:48:42 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:48:43 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:48:44 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:48:45 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:48:46 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:48:47 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:48:48 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:48:49 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:48:50 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:48:51 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:48:52 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:48:53 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:48:54 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:48:55 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:48:56 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:48:57 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:48:58 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:48:59 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:49:00 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:01 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:49:02 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:49:03 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:04 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:49:05 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:49:06 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:49:07 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:49:08 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:49:09 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:49:10 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:49:11 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:12 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:49:13 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:49:14 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:49:15 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:49:16 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:17 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:49:18 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:49:19 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:49:20 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:49:21 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:49:22 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:49:23 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:49:24 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:49:25 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:49:26 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:49:27 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:49:28 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:49:29 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:49:30 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:49:31 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:49:32 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:33 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:49:34 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:49:35 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:49:36 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:49:37 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:49:38 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:49:39 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:49:40 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:49:41 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:49:42 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:49:43 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:49:44 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:49:45 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:49:46 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:49:47 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:49:48 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:49:49 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:49:50 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:49:51 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:49:52 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:49:53 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:49:54 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:55 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:49:56 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:49:57 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:49:58 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:49:59 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:50:00 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:01 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:02 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:50:03 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:50:04 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:05 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:06 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:50:07 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:50:08 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:50:09 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:50:10 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:50:11 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:50:12 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:50:13 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:50:14 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:50:15 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:50:16 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:50:17 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:18 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:50:19 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:50:20 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:50:21 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:50:22 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:50:23 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:50:24 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:50:25 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:50:26 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:50:27 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:50:28 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:50:29 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:50:30 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:50:31 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:50:32 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:50:33 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:50:34 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:50:35 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:50:36 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:50:37 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:50:38 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:50:39 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:50:40 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:50:41 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:50:42 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:50:43 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:50:44 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:50:45 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:50:46 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:50:47 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:50:48 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:50:49 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:50:50 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:50:51 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:50:52 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:50:53 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:50:54 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:50:55 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:50:56 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:50:57 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:50:58 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:50:59 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:51:00 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:51:01 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:51:02 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:51:03 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:51:04 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:51:05 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:51:06 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:51:07 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:51:08 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:51:09 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:51:10 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:51:11 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:51:12 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:51:13 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:51:14 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:51:15 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:51:16 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:51:17 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:51:18 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:51:19 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:51:20 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:51:21 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:51:22 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:51:23 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:51:24 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:51:25 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:51:26 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:51:27 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:51:28 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:51:29 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:51:30 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:51:31 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:51:32 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:51:33 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:51:34 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:51:35 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:51:36 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:51:37 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:51:38 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:51:39 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:51:40 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:51:41 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:51:42 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:51:43 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:51:44 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:51:45 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:51:46 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:51:47 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:51:48 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:51:49 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:51:50 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:51:51 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:51:52 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:51:53 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:51:54 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:51:55 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:51:56 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:51:57 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:51:58 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:51:59 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:52:00 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:52:01 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:52:02 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:52:03 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:52:04 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:52:05 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:52:06 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:52:07 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:52:08 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:52:09 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:52:10 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:52:11 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:52:12 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:52:13 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:52:14 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:52:15 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:52:16 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:52:17 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:52:18 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:52:19 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:52:20 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:52:21 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:52:22 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:52:23 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:52:24 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:52:25 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:52:26 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:52:27 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:52:28 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:52:29 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:52:30 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 17:52:31 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:52:32 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 17:52:33 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:52:34 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:52:35 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:52:36 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:52:37 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:52:38 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:52:39 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:52:40 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:52:41 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:52:42 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 17:52:43 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:52:44 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:52:45 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:52:46 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:52:47 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:52:48 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:52:49 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:52:50 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:52:51 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:52:52 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 17:52:53 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:52:54 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:52:55 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:52:56 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:52:57 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:52:58 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:52:59 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 17:53:00 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:53:01 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:53:02 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:53:03 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 17:53:04 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:53:05 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:53:06 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:53:07 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:53:08 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:53:09 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:53:10 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:53:11 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:53:12 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:53:13 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:53:14 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 17:53:15 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:53:16 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:53:17 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:53:18 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:53:19 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:53:20 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 17:53:21 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:53:22 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:53:23 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:53:24 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:53:25 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 17:53:26 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 17:53:27 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:53:28 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:53:29 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 17:53:30 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 17:53:31 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:53:32 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:53:33 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:53:34 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:53:35 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:53:36 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 17:53:37 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 17:53:38 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 17:53:39 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:53:40 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 17:53:41 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:53:42 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 17:53:43 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 17:53:44 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 17:53:45 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:53:46 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:53:47 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 17:53:48 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 17:53:49 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:53:50 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 17:53:51 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 17:53:52 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 17:53:53 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 17:53:54 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 17:53:55 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 17:53:56 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:53:57 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:53:58 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 17:53:59 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 17:54:00 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 17:54:01 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 17:54:02 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
